29
185	416
370	115
62	560	43.481
237	102	4.51044
726	579	17.7625
640	66	15.1391
275	506	33.3409
435	824	37.6431
338	13	26.7071
78	261	42.4658
223	117	5.11146
373	685	37.2301
824	65	29.8666
795	743	8.84873
648	653	16.0503
644	590	13.6483
632	340	41.0557
420	566	36.2011
363	327	7.6197
396	185	18.7079
358	354	6.32261
734	682	15.9238
589	538	21.1925
20	820	55.8337
142	390	12.9745
304	326	12.7152
601	25	13.0627
759	742	8.70522
700	32	19.7401
562	710	13.6641
589	653	16.8081
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
