30
721	669
446	797
150	41	17.6501
544	614	17.517
558	709	18.5169
222	544	25.0642
697	158	15.5922
264	191	7.33719
450	284	11.3416
830	259	8.97292
184	349	11.0986
112	401	11.0015
69	82	15.7958
123	777	24.7145
335	682	17.5707
699	361	19.3997
642	89	10.8383
658	261	3.49557
74	591	15.6788
222	142	11.034
526	225	12.7268
339	148	4.31988
39	163	14.9513
353	535	16.9067
596	261	9.6544
566	163	9.70872
670	247	3.01193
847	74	17.6165
316	122	5.26205
729	513	22.9414
9	854	24.4117
751	253	10.2029
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
