31
215	174
359	694
0	523	6.49845
43	855	11.2757
776	78	5.64754
296	330	18.8439
300	717	6.19599
5	905	11.5616
330	594	5.64733
922	67	27.8561
101	800	3.27707
34	500	7.477
314	540	10.9595
833	700	8.2308
613	150	27.6188
311	479	6.35644
132	807	4.86533
568	425	23.5374
129	542	16.7266
951	267	35.3853
462	69	17.9212
834	637	6.80989
542	559	19.0869
891	956	22.7748
719	30	11.7833
365	648	8.91875
271	705	6.07098
458	699	12.824
294	430	6.73434
765	826	21.9063
766	118	4.93623
414	394	17.1774
472	836	17.9125
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
