28
381	443
549	13
574	638	8.00766
263	498	5.15048
283	44	6.26387
629	683	9.40929
249	466	6.96066
97	239	24.2167
289	181	23.2262
748	732	2.4033
621	44	13.2236
625	205	6.82328
508	206	10.2984
758	227	4.09131
755	254	2.76307
260	526	3.44914
207	759	27.0297
423	331	9.09839
575	192	5.29618
389	367	9.06294
222	62	12.5766
700	732	8.43444
481	723	20.0992
741	721	2.44009
631	161	4.85162
583	220	5.80312
272	11	6.08597
622	494	20.4385
379	544	19.7372
30	358	26.7529
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
