35
375	307
863	895
791	1077	20.3716
887	218	5.73869
271	709	3.73661
284	692	3.01381
973	1048	16.8146
308	1197	16.0182
760	37	13.6758
276	1012	22.8934
666	27	13.3709
585	923	20.383
921	141	6.17485
205	237	26.4584
254	751	6.41462
745	947	21.4589
914	979	16.563
978	205	15.4373
431	1055	14.0975
840	545	30.2668
555	1075	18.1243
896	1199	22.4862
573	647	38.0652
883	163	6.34423
725	411	17.8931
359	1122	12.3801
902	361	16.6161
134	1069	22.9209
85	120	33.4687
781	741	17.0489
1047	909	18.6801
893	815	16.1081
159	748	11.4425
141	690	8.51851
503	1214	28.6128
139	473	40.146
514	219	24.9224
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
