28
410	537
570	435
751	687	12.0278
497	478	10.4146
778	597	16.7147
65	403	3.85187
553	464	6.48672
636	333	13.063
390	537	3.03
470	245	7.8369
44	415	4.40677
671	249	13.6329
107	124	17.4737
286	133	8.48586
71	29	13.3727
238	489	23.0373
105	763	19.3139
195	306	9.0363
536	203	13.3863
60	673	12.7144
255	741	5.87416
505	318	9.46818
206	375	4.22685
203	746	5.40297
53	609	9.38138
536	70	5.11918
227	371	2.6955
287	87	7.52042
744	64	39.4602
501	89	4.9481
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
