32
602	622
898	242
799	928	30.2485
31	92	17.2215
822	799	16.996
48	409	27.5897
523	988	11.3089
309	998	41.8591
724	956	30.5392
520	39	36.8915
807	35	74.6891
977	866	39.1129
182	784	11.641
496	964	11.0189
38	36	21.4691
737	485	47.8497
442	705	30.2869
615	8	32.6552
253	709	26.6467
874	809	16.8099
170	1021	53.899
370	539	54.3358
172	748	11.8919
102	460	24.14
117	175	38.8771
744	611	33.3968
801	680	35.2508
743	242	58.217
285	785	31.3075
374	761	26.5149
689	852	42.6829
984	423	27.6401
277	898	36.8248
927	466	26.5449
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
