34
62	528
492	999
544	902	9.82669
969	128	10.6581
438	489	8.05986
31	860	30.9852
634	395	18.4203
579	144	4.95431
600	129	3.95627
942	975	1.84799
1036	502	2.40408
1033	946	17.1514
162	356	12.5378
797	346	17.4301
978	469	11.9751
1111	470	10.8502
893	210	15.5888
948	966	1.73967
214	438	11.1427
492	520	4.54536
48	136	47.2223
373	1042	10.0284
1050	507	1.83692
881	404	4.68051
879	848	26.4677
81	500	6.01945
365	961	10.0482
500	560	5.27369
729	833	18.9302
539	818	14.5463
1038	381	14.188
1037	86	10.7623
292	1005	8.56616
14	490	11.271
867	427	3.47236
1146	423	5.98595
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
