27
148	149
693	308
438	429	37.046
682	239	11.022
96	616	5.62655
45	666	24.8313
638	184	22.4893
171	251	25.82
251	271	14.4424
0	216	16.7384
360	550	40.1893
634	114	23.8997
257	235	14.3938
102	600	6.67932
398	24	12.15
417	49	10.1188
233	586	48.6547
114	191	17.8675
633	598	45.0266
117	449	18.1165
32	63	45.909
453	694	53.4193
714	237	10.9077
319	416	45.7658
3	265	17.7403
92	500	19.7106
53	581	17.6691
560	474	43.7916
720	272	11.8535
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
