29	5
8	550
183	155
470	531	0.237672
464	532	0.44898
471	532	0.313027
465	531	0.196883
474	529	1.61976
473	536	1.48031
34	1	0.381725
35	-1	0.633095
33	0	0.177712
27	6	0.812383
28	8	0.163773
37	2	0.875128
44	578	0.156688
48	576	0.242846
48	577	0.240289
47	576	0.150619
47	578	0.289504
43	575	1.21068
377	43	1.44337
376	39	0.473718
385	42	0.182297
382	37	1.55985
385	45	0.866821
379	40	0.23703
175	281	1.67472
172	288	0.237361
169	283	0.551668
168	280	0.885937
172	287	0.182531
0.349123	0.335304	0.464457	0.363592	0.305975	0.460087	0.32882	0.434563	0.310766	0.435198	0.39122	0.417581	0.47916	0.307634	0.312517	0.348705	0.386019	0.359918	0.367997	0.390276	0.441192	0.409442	0.321264	0.466922	0.492507	0.49243	0.447369	0.365557	0.45778
0.522329	0.47653	0.442511	0.47649	0.588463	0.560851	0.478907	0.550107	0.495818	0.402272	0.544052	0.424384	0.580398	0.412158	0.411723	0.436053	0.478169	0.495216	0.549194	0.46748	0.426824	0.415628	0.51974	0.595669	0.529568	0.5913	0.466668	0.445313	0.497591
