29	5
286	97
8	11
391	511	0.248528
388	513	0.206703
389	511	0.217276
395	508	1.73892
390	511	0.173707
390	516	1.29367
93	534	2.27579
87	530	0.17268
84	531	1.24475
88	532	0.200704
87	526	1.10565
90	527	0.249885
563	229	0.16899
563	227	0.696737
566	223	0.545107
567	228	1.07229
570	225	0.860976
568	224	0.203651
12	96	1.15809
8	87	0.175477
11	87	0.816729
8	88	0.21655
14	90	0.791659
14	94	0.186138
338	24	0.32977
340	25	0.533992
335	34	1.22001
337	27	0.825381
330	28	1.95065
0.365298	0.400451	0.358838	0.393562	0.425064	0.315076	0.459632	0.355606	0.385549	0.497564	0.450698	0.317488	0.375359	0.474518	0.383527	0.358931	0.31092	0.460865	0.330031	0.351119	0.452781	0.495635	0.451026	0.402504	0.381065	0.319291	0.395977	0.412804	0.484306
0.471857	0.471414	0.416096	0.404437	0.569442	0.480022	0.593428	0.547511	0.589075	0.472809	0.494628	0.433394	0.569965	0.557029	0.444173	0.522444	0.57288	0.570341	0.418034	0.412981	0.535309	0.410355	0.560069	0.491967	0.452664	0.539773	0.429447	0.456572	0.488627
