29	5
352	562
249	183
565	70	0.233621
563	63	1.59924
568	69	0.953041
565	73	1.15758
561	67	0.150003
560	68	0.422072
26	558	0.176454
23	554	0.154941
22	556	0.562401
29	558	1.17497
25	551	1.40638
22	558	0.199237
167	295	0.529243
170	290	1.68625
161	299	0.169904
161	297	0.660488
161	300	0.183067
171	300	1.89519
10	19	0.155541
2	28	0.156224
10	20	0.150408
3	28	0.190511
8	26	0.966473
6	29	0.214413
463	523	1.18882
459	522	0.190073
455	522	0.588975
455	524	0.188707
455	528	1.67101
0.494397	0.324228	0.492796	0.496053	0.435406	0.453161	0.424895	0.479563	0.467065	0.333372	0.338928	0.423553	0.339567	0.390059	0.418257	0.45271	0.474717	0.477548	0.385623	0.476073	0.465687	0.423081	0.455047	0.397978	0.439073	0.440784	0.48543	0.446664	0.37602
0.48147	0.566477	0.430569	0.410814	0.572579	0.477296	0.453093	0.448731	0.54206	0.538325	0.440891	0.569408	0.532954	0.582963	0.517032	0.518515	0.538895	0.515949	0.509944	0.460687	0.591333	0.523446	0.532751	0.442344	0.407931	0.495844	0.501806	0.522758	0.431559
