29	5
431	90
253	395
565	581	0.183129
563	581	0.207132
562	580	0.341529
570	582	2.19366
570	574	0.719006
569	572	0.242875
132	151	0.208634
138	148	0.172124
136	156	2.05479
141	152	0.385765
133	151	0.242196
140	148	0.749857
155	521	0.181752
154	521	0.239125
152	516	1.63712
159	521	0.57328
156	522	0.372071
158	524	0.932922
502	12	1.35413
504	17	0.741283
500	18	0.851414
497	9	1.04023
504	19	0.174232
500	15	0.193085
388	328	0.46795
392	322	1.15063
390	328	0.219856
397	328	2.35458
392	325	0.18667
0.384543	0.356966	0.308061	0.322123	0.407266	0.366322	0.313782	0.334532	0.300022	0.346094	0.328926	0.305473	0.384527	0.488904	0.353674	0.357698	0.401855	0.414325	0.316818	0.356936	0.310656	0.360135	0.409077	0.379592	0.423931	0.434883	0.406773	0.479587	0.413247
0.475859	0.448345	0.520518	0.596456	0.416937	0.41793	0.44648	0.575211	0.56701	0.474121	0.564458	0.503611	0.59569	0.556159	0.472401	0.579853	0.513468	0.592466	0.420253	0.502411	0.495949	0.577203	0.414216	0.422295	0.486134	0.538863	0.418575	0.599371	0.447331
