29	5
291	255
328	521
252	574	1.23305
242	573	0.194023
249	569	0.65188
247	573	0.582278
243	571	0.857858
251	570	0.193444
156	41	0.243675
161	45	1.89913
157	41	0.15003
155	39	0.204722
151	37	1.54599
156	42	0.212153
567	558	0.535878
571	556	0.22777
572	557	0.355309
568	560	0.15074
569	561	0.292711
566	552	1.86216
335	284	1.11907
343	289	0.291259
341	293	0.817759
341	288	0.580322
342	290	0.160355
338	284	0.186486
578	84	0.322587
582	83	0.501086
580	84	0.371255
578	86	0.463899
584	90	2.57428
0.407982	0.399931	0.490452	0.453946	0.457599	0.373567	0.463917	0.392754	0.312175	0.365447	0.43198	0.476266	0.317597	0.302415	0.370883	0.400776	0.442644	0.424207	0.461387	0.437249	0.410134	0.30729	0.36806	0.408629	0.372469	0.367386	0.450911	0.360086	0.388022
0.575497	0.406122	0.495529	0.418951	0.543637	0.45475	0.47382	0.421593	0.478231	0.534422	0.447868	0.433456	0.578237	0.438057	0.572676	0.537624	0.564988	0.581505	0.525922	0.568232	0.588907	0.521237	0.505348	0.564553	0.586735	0.498467	0.413708	0.599923	0.547956
