29	5
325	281
357	17
40	241	2.16221
42	235	0.150553
42	234	0.240715
35	240	0.155315
42	233	0.182356
39	232	0.938167
578	175	1.305
568	174	1.38051
568	169	0.206157
577	171	0.174441
577	170	0.197346
568	170	0.229355
511	575	1.84963
512	581	0.219351
520	583	2.1407
514	582	0.280179
515	583	0.153236
512	583	0.622139
305	45	1.19716
298	46	0.817309
303	50	0.616116
299	48	0.224586
302	45	0.229085
302	48	0.240574
121	560	1.10378
119	567	1.75271
129	561	2.1196
125	568	0.53267
126	566	0.277338
0.482959	0.425002	0.373034	0.472407	0.331531	0.488004	0.332595	0.429291	0.311646	0.410135	0.300622	0.395142	0.442198	0.364524	0.470361	0.457826	0.459625	0.433613	0.302881	0.311993	0.415628	0.490769	0.307271	0.411157	0.453532	0.47132	0.429043	0.305456	0.3905
0.474368	0.553928	0.520711	0.523439	0.596939	0.46602	0.553144	0.544398	0.507857	0.496233	0.540903	0.437412	0.587899	0.454473	0.504732	0.591593	0.533629	0.421679	0.421564	0.440271	0.425066	0.554401	0.419731	0.527456	0.510094	0.477404	0.56058	0.541769	0.432712
