35
502	640
253	518
686	898	30.6971
269	1216	33.9133
474	692	18.8905
1010	1111	60.1978
438	921	40.6265
443	455	18.0303
411	487	17.4964
156	805	32.6816
761	617	55.1348
366	1169	34.2744
1208	929	16.1006
440	342	32.5953
1188	821	37.6368
1170	961	18.7433
519	310	30.0358
103	649	28.4075
1052	863	53.7946
168	697	26.5148
303	462	23.7313
675	797	36.7958
91	992	76.7919
870	330	46.4747
884	192	49.2092
1019	710	50.6576
823	1137	59.0144
589	662	25.7264
563	743	32.4021
427	600	20.2572
449	49	55.472
461	817	38.1833
538	177	52.8308
297	331	40.1747
1136	69	109.403
430	548	19.5607
1178	612	65.0885
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
