35
260	915
766	433
1047	521	66.8252
1222	629	63.0252
324	197	37.5484
368	962	41.0444
83	504	23.04
1063	841	10.0239
232	1013	39.7119
29	835	74.6585
367	466	70.3504
1086	242	78.674
1105	32	82.8566
403	64	7.55563
780	665	16.6081
384	61	7.1153
305	0	31.4663
607	282	48.1782
620	1070	13.2808
778	365	25.7021
409	267	33.4631
96	574	23.7617
658	1049	14.5878
645	580	36.5707
950	976	63.2032
761	616	18.5513
847	296	16.5117
564	422	52.7936
750	1104	41.7912
584	739	33.911
803	293	16.0257
776	435	3.47546
1077	815	11.2548
280	734	55.0219
566	1154	35.8268
665	799	36.3552
1060	1179	70.8835
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
