35
711	317
667	888
168	403	24.711
72	97	51.5008
601	997	47.5323
1185	265	30.3833
133	1195	47.2508
1091	508	70.7075
627	104	21.2022
155	227	32.4491
83	322	16.0004
519	748	35.0713
1029	93	71.3707
113	999	33.5907
53	1090	40.3782
804	775	57.0399
513	617	18.8692
129	324	15.5762
1060	929	106.52
353	525	52.2849
1199	349	30.7433
229	944	44.2471
481	333	18.5422
621	158	16.8007
261	1120	46.1132
24	697	46.1156
1106	275	25.624
104	357	12.2926
676	294	13.3758
482	581	14.269
20	823	39.7822
800	1058	66.4489
915	570	47.5097
413	267	29.2049
768	571	58.1687
491	283	15.3109
434	703	30.8139
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
