35
623	872
1188	618
587	275	20.6151
254	1039	25.3057
967	553	9.99129
337	772	26.3868
59	357	36.6035
189	772	22.9045
1050	721	16.9535
1085	59	25.8491
812	520	16.3787
412	1000	24.3209
1	963	36.6602
1136	279	10.0012
748	345	27.0994
364	96	17.3568
831	1195	17.4424
443	1147	24.9643
985	1157	20.8622
197	145	32.3483
429	9	19.977
1153	592	4.78828
797	212	17.8681
717	1006	27.2709
851	860	36.3396
1000	637	10.5152
316	357	38.6369
932	193	21.7241
512	775	17.9204
593	488	11.8685
488	459	13.8625
744	139	11.1788
1225	983	43.0061
1016	263	13.5015
862	1090	12.369
1119	375	12.475
606	1101	20.5695
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
