35
604	354
51	932
160	583	22.0687
819	474	31.4323
418	461	32.789
146	935	17.2411
876	312	43.478
1135	1190	23.7501
136	862	20.1226
982	969	37.908
1097	895	35.1518
320	330	23.2503
868	813	53.3076
573	995	42.1538
529	361	10.9703
1208	409	44.8097
138	156	34.3134
533	758	18.8351
1127	272	42.7529
684	1206	69.9314
4	208	29.7022
478	793	16.4792
109	996	19.4734
833	580	28.2547
28	702	43.5169
657	404	17.4088
1105	1107	22.386
525	323	8.89437
255	750	37.2474
977	1210	40.6255
475	702	19.8855
1216	1172	22.2035
517	863	20.5643
265	998	40.1577
249	409	22.281
226	514	13.1725
264	554	13.0709
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
