35
191	156
407	1019
138	512	32.411
551	372	48.0503
717	315	36.8829
14	476	38.0114
638	95	64.2633
1071	166	15.8768
617	886	23.3539
1072	1193	64.2853
750	656	18.1894
898	528	30.2518
716	896	25.5442
1046	227	14.0824
393	506	49.3775
126	331	34.0275
954	333	34.4453
328	843	33.8903
206	120	8.17441
1091	285	19.4328
803	921	19.3258
1217	46	46.7646
272	1137	42.6778
427	945	17.7022
31	26	42.2426
395	263	54.1398
13	1014	39.6909
489	1136	41.0385
683	629	18.9756
1025	600	35.7088
1063	19	43.6675
1163	992	11.6955
50	1154	33.4818
1085	453	42.7935
1191	955	12.4169
105	169	22.0051
502	973	20.3144
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
