29
217	292
643	258
458	299	8.49774
515	473	14.8337
289	328	14.4716
611	256	5.13508
31	152	9.89777
535	231	1.97784
581	375	22.6203
813	715	4.83508
840	719	2.75718
593	837	16.6703
258	94	4.83467
375	153	4.06639
101	227	5.09304
508	37	22.8282
448	621	26.1767
565	234	2.24283
41	578	47.3618
292	561	19.9217
670	756	9.73882
473	804	9.87833
840	454	33.1944
709	787	8.05564
367	73	7.21901
518	242	2.42965
494	757	7.59852
91	195	6.37452
548	226	1.43289
275	71	4.2491
360	120	6.07244
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
