29
408	267
351	600
307	258	11.8896
258	194	16.3922
302	378	31.1812
181	730	32.0365
571	735	44.2447
90	731	30.795
86	619	11.0757
285	584	25.5933
658	377	26.6181
213	328	33.2459
162	248	37.3271
13	836	3.43997
310	134	29.0404
111	601	9.45201
205	45	13.0802
395	212	21.852
9	826	3.52862
442	121	38.8343
231	72	14.331
685	301	29.2664
198	516	38.2991
51	484	19.5232
280	695	39.2438
293	231	12.0615
201	419	31.8478
36	532	19.5584
303	295	14.2922
745	747	67.6537
461	689	43.7673
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
