29
543	243
421	819
596	606	30.4064
107	423	21.6147
0	232	18.2231
711	124	46.8224
163	634	29.0667
648	827	33.4185
16	545	40.611
617	338	27.7459
200	34	27.6454
11	397	22.1163
366	812	10.739
546	507	10.7103
5	809	32.8507
747	362	32.331
759	681	20.2963
513	540	9.87398
124	159	7.58102
145	129	9.59492
336	235	34.573
151	791	21.8219
408	96	32.84
366	748	14.2845
489	758	20.5094
111	730	18.8051
412	813	2.49326
90	241	19.6581
682	680	18.1571
806	815	37.7637
66	151	12.7533
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
