29
756	835
440	542
676	331	19.2241
731	645	5.89468
287	515	17.8923
38	684	37.3314
817	608	26.516
54	395	29.8299
167	295	11.3598
34	827	34.5563
261	450	18.9242
572	785	25.3701
160	484	27.7847
839	75	21.6429
40	495	18.0897
362	600	22.9056
540	68	51.7231
325	56	61.5924
123	202	15.405
25	130	24.7495
838	273	29.43
84	544	19.235
799	173	22.9604
490	246	38.1026
486	765	25.4007
599	334	21.8802
745	660	4.82784
366	412	8.99726
708	397	17.2882
123	261	11.5409
373	376	7.97794
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
