29
520	16
685	319
48	821	27.3577
312	765	3.13478
298	118	10.9525
34	517	45.3883
431	244	7.18771
646	620	7.37558
703	202	8.01298
103	79	19.5311
815	487	47.6825
321	774	3.69057
709	239	8.61561
441	222	6.11478
387	228	11.1317
214	393	61.5378
87	7	20.4878
458	165	13.5481
258	763	10.8229
303	684	16.5304
663	750	29.1037
83	159	9.11075
54	194	11.3985
676	604	8.54974
686	278	11.9058
349	202	12.1596
7	714	33.8954
230	90	8.44268
452	325	20.6501
271	83	8.34164
416	519	58.3578
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
