29
42	154
835	57
830	146	10.629
416	690	14.0258
242	439	23.7381
538	422	12.2182
778	503	18.9741
444	817	1.59251
579	714	24.9549
700	160	14.466
272	752	9.88466
697	595	12.3236
580	25	23.3734
435	813	1.27943
215	719	11.691
554	258	7.75181
428	323	0.494986
280	635	19.1805
120	444	12.489
430	327	0.890689
742	296	13.8169
503	524	15.0912
149	180	11.3752
585	300	5.7587
456	7	13.3006
340	300	10.1951
622	385	16.2946
583	544	8.97112
490	604	15.3164
67	534	11.8611
825	271	14.7137
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
