29
401	166
309	765
349	79	17.3426
298	821	9.67965
541	523	1.92845
390	335	15.7124
374	722	12.7991
360	552	14.7632
245	245	8.056
674	594	13.3821
84	487	17.559
211	650	20.297
672	337	36.2355
251	533	13.398
714	25	5.71034
470	561	2.26896
542	512	2.11855
494	534	5.88862
699	68	8.66875
523	748	3.98514
270	421	14.8439
612	548	7.94868
137	113	18.6902
459	546	2.10202
582	680	17.1354
547	759	3.99778
99	689	18.8099
792	175	26.5343
351	474	12.0367
129	393	11.1431
182	265	8.51029
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
