33
221	231
850	975
340	871	26.057
885	191	30.8634
749	763	16.6285
380	707	20.9754
14	1029	23.3703
516	1067	40.2715
438	145	8.49495
188	116	26.5506
51	284	40.6335
1010	961	25.4246
731	834	12.1879
350	970	23.704
476	135	10.5168
789	819	13.6022
261	346	31.4448
183	441	24.8598
541	121	19.8049
599	337	57.938
173	654	45.4394
95	953	15.3909
816	318	10.5409
806	758	12.0056
5	862	32.2561
914	480	47.5535
462	743	5.23702
918	890	25.5165
118	1000	14.5584
866	318	13.937
487	737	7.68026
506	558	38.0766
169	893	25.1944
1078	809	37.8277
1085	1079	41.3776
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
