33
809	455
1016	502
377	648	19.7308
822	86	22.1826
210	775	5.43876
1062	552	8.85209
964	964	2.77967
394	938	17.8244
586	286	12.7134
627	481	21.4334
357	244	4.91462
817	521	7.28717
319	329	9.07782
831	949	12.9293
487	342	17.0213
1020	121	17.7037
275	769	10.3643
360	357	6.15755
147	174	27.5095
953	980	2.74065
186	370	24.4294
684	35	17.1534
1063	214	11.495
914	527	18.3908
56	339	17.2059
67	589	37.7105
221	817	6.00419
707	231	21.3635
426	1078	16.9787
325	261	5.18732
723	1062	28.7774
575	882	25.065
1023	394	12.5507
1080	670	19.8671
888	994	11.287
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
