33
959	645
1045	422
707	901	20.3687
479	701	36.6283
863	36	68.0813
83	482	34.5966
223	1012	23.4861
194	1066	22.1435
321	927	43.4971
107	38	75.8377
681	495	28.0222
881	435	27.8613
596	905	34.1171
242	800	50.2602
552	996	39.8707
125	575	20.5954
57	812	19.3991
35	754	22.1585
1089	374	25.6128
81	608	17.8281
581	632	36.6539
920	517	30.7988
606	486	26.4094
399	169	27.2619
259	413	56.8393
998	618	17.943
759	909	17.4203
334	132	28.3418
104	370	42.0495
776	1045	5.46104
799	321	54.9282
768	1058	5.71943
996	170	74.1921
468	592	42.7522
188	583	21.1269
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
