33
310	802
227	507
174	310	29.8088
586	44	12.4908
724	462	28.462
464	622	23.4633
969	33	48.7638
502	939	34.3475
562	786	22.1473
1046	253	56.954
377	552	32.4259
808	197	39.1766
304	255	17.8042
526	495	33.5716
96	1042	43.4659
532	75	15.7294
644	31	13.6633
340	1057	59.7505
706	300	27.1978
954	583	21.2677
339	36	5.43635
70	884	42.4458
388	272	8.38371
883	558	17.6869
911	465	16.342
663	389	19.1347
979	434	21.5707
613	991	31.4163
821	654	27.9251
364	39	5.81477
617	617	31.4232
623	834	20.1547
732	609	21.4542
399	305	10.347
370	729	22.263
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
