33
405	206
276	93
764	178	25.3491
172	258	24.5313
148	1000	20.053
558	766	10.9182
842	174	27.9384
245	159	25.8739
978	825	29.3583
688	446	24.8292
427	749	45.2974
162	1071	22.5636
308	344	26.5125
750	433	21.2599
175	35	43.0398
1021	110	68.1895
589	770	7.64828
1068	556	16.3453
50	672	49.9561
607	778	7.35394
557	211	57.4334
130	928	24.4849
150	180	29.1184
628	735	16.1844
195	978	16.5584
305	765	36.9325
1026	573	17.913
224	931	16.8411
47	345	59.7758
921	891	31.9452
638	867	28.5022
718	256	35.2593
383	374	29.7809
396	20	51.7123
159	568	59.7725
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
