33
577	306
717	469
544	310	7.26123
360	895	14.4632
222	838	28.6399
1088	252	14.9164
376	956	16.1006
534	861	50.6778
283	1076	28.8118
439	485	14.4747
363	490	14.6929
3	612	29.2024
1026	930	29.1216
701	703	23.3825
755	863	39.5822
1071	58	32.0993
965	42	24.6511
988	618	20.3142
603	695	26.9478
536	450	25.6183
444	675	22.729
397	448	13.2481
89	85	89.4003
386	53	43.3431
3	480	27.6267
103	549	34.8951
915	880	33.4837
856	1037	37.8625
348	716	31.1635
1053	576	17.8483
191	968	37.1641
594	48	51.1223
1058	203	13.7957
406	236	31.6612
640	495	23.7855
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
