33
723	1081
474	993
102	428	27.1185
10	531	41.4606
618	891	12.9063
614	553	17.0782
625	950	11.1355
610	923	11.9584
675	1017	27.642
640	839	21.4542
655	223	31.6589
96	191	31.0582
1062	119	60.146
16	829	42.2389
158	610	52.0674
620	306	29.224
656	621	24.6575
66	728	43.9029
763	411	8.29561
903	851	28.5368
146	832	44.4426
414	671	57.9901
280	1013	64.4433
586	589	13.0586
176	392	26.2413
881	147	57.3895
140	278	35.8038
779	396	7.52979
830	812	27.7323
12	187	31.2104
374	146	81.9683
551	592	12.5765
99	359	27.436
554	8	73.7723
1027	795	41.8178
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
